,Date,Temperature,Average humidity (%,Average dewpoint (°F,Average barometer (in,Average windspeed (mph,Average gustspeed (mph,Average direction (°deg,Rainfall for month (in,Rainfall for year (in,Maximum rain per minute,Maximum temperature (°F,Minimum temperature (°F,Maximum humidity (%,Minimum humidity (%,Maximum pressure,Minimum pressure,Maximum windspeed (mph,Maximum gust speed (mph,Maximum heat index (°F,Month,diff_pressure
3368,2022-08-02,24.3,19.0,-12.9,30.2,6.0,9.2,283.0,0.0,0.13,0.0,37.3,37.3,30.0,9.0,30.367,29.956,20.7,28.8,37.3,2,0.4110000000000013
3369,2022-09-02,25.9,39.0,0.9,29.9,2.0,3.7,283.0,0.0,0.13,0.0,46.4,46.4,69.0,7.0,30.212,29.642,11.5,16.1,46.4,2,0.5700000000000003
3370,2022-10-02,27.4,40.0,3.7,29.7,6.8,10.5,283.0,0.0,0.13,0.0,39.9,39.9,73.0,13.0,29.896,29.61,27.6,35.7,39.9,2,0.2860000000000013
3371,2022-11-02,23.8,34.0,-2.8,29.7,10.1,15.3,283.0,0.0,0.13,0.0,33.8,33.8,70.0,12.0,29.947,29.573,28.8,42.6,33.8,2,0.3739999999999988
3372,2022-12-02,28.7,25.0,-3.7,30.0,11.7,18.1,283.0,0.0,0.13,0.0,39.2,39.2,42.0,15.0,30.141,29.821,26.5,42.6,39.2,2,0.3199999999999967
3373,2022-02-13,36.8,31.0,5.5,29.5,19.4,28.1,282.0,0.0,0.13,0.0,47.4,47.4,71.0,11.0,29.834,29.344,33.4,51.8,47.4,2,0.4899999999999984
3374,2022-02-14,33.3,62.0,21.3,29.5,9.6,13.5,283.0,0.0,0.13,0.0,43.9,43.9,82.0,43.0,29.681,29.389,24.2,34.5,43.9,2,0.2920000000000016
3375,2022-02-15,35.3,48.0,15.7,29.5,11.5,16.6,282.0,0.0,0.13,0.0,43.3,43.3,90.0,27.0,29.626,29.323,32.2,41.4,43.3,2,0.3030000000000008
3376,2022-02-16,25.2,49.0,7.8,29.5,7.0,10.4,283.0,0.06,0.19,0.0,32.5,32.5,86.0,33.0,29.757,29.317,24.2,35.7,32.5,2,0.4400000000000013
3377,2022-02-17,16.7,52.0,0.3,29.9,6.3,9.2,283.0,0.06,0.19,0.0,31.3,31.3,79.0,20.0,30.138,29.75,17.3,25.3,31.3,2,0.3880000000000017
3378,2022-02-18,7.9,69.0,-0.3,30.2,2.9,4.6,283.0,0.07,0.2,0.0,17.3,17.3,78.0,51.0,30.344,30.081,10.4,13.8,17.3,2,0.2630000000000017
3379,2022-02-19,7.4,71.0,-0.3,30.0,1.9,3.3,283.0,0.07,0.2,0.0,20.8,20.8,79.0,45.0,30.207,29.731,11.5,18.4,20.8,2,0.4759999999999991
3380,2022-02-20,13.9,37.0,-7.7,29.8,11.9,17.3,283.0,0.07,0.2,0.0,22.7,22.7,51.0,27.0,29.918,29.601,25.3,36.8,22.7,2,0.3170000000000001
3381,2022-02-21,13.5,61.0,1.5,29.9,2.0,3.4,283.0,0.07,0.2,0.0,29.8,29.8,80.0,28.0,30.123,29.775,11.5,13.8,29.8,2,0.3480000000000025
3382,2022-02-22,18.5,76.0,12.0,29.9,1.1,1.9,283.0,0.1,0.23,0.0,30.7,30.7,85.0,56.0,30.047,29.693,11.5,16.1,30.7,2,0.3539999999999992
3383,2022-02-23,20.9,48.0,2.9,29.9,9.2,13.3,283.0,0.11,0.24,0.0,31.3,31.3,86.0,23.0,30.186,29.732,31.1,41.4,31.2,2,0.4540000000000006
3384,2022-02-24,26.8,33.0,0.8,30.1,14.2,20.0,283.0,0.11,0.24,0.0,36.8,36.8,54.0,22.0,30.235,29.818,26.5,41.4,36.7,2,0.416999999999998
3385,2022-02-25,35.8,31.0,7.9,29.8,14.1,19.4,283.0,0.11,0.24,0.0,43.8,43.8,41.0,23.0,29.862,29.674,29.9,42.6,43.8,2,0.1879999999999988
3386,2022-02-26,42.7,27.0,10.4,29.7,14.2,19.9,283.0,0.11,0.24,0.0,51.3,51.3,35.0,21.0,29.788,29.611,26.5,42.6,51.3,2,0.1769999999999996
3387,2022-02-27,41.4,34.0,14.3,29.7,10.4,14.8,283.0,0.11,0.24,0.0,51.1,51.1,57.0,21.0,29.864,29.633,20.7,35.7,51.1,2,0.2310000000000016
3388,2022-02-28,38.3,42.0,17.4,29.6,16.8,26.0,280.0,0.11,0.24,0.0,38.5,38.5,44.0,42.0,29.638,29.616,18.4,34.5,38.5,2,0.022000000000002
3389,2022-02-03,11.6,80.0,6.8,30.1,4.4,6.4,283.0,0.0,0.13,0.0,36.2,36.2,84.0,60.0,30.215,29.73,10.4,13.8,36.2,3,0.4849999999999994
3390,2022-03-03,1.0,74.0,-5.3,30.4,2.1,3.3,283.0,0.05,0.18,0.0,12.4,12.4,79.0,70.0,30.554,30.213,8.1,17.3,12.4,3,0.3409999999999975
3391,2022-04-03,5.9,68.0,-2.5,30.4,2.3,3.9,283.0,0.14,0.27,0.0,22.5,22.5,81.0,43.0,30.679,30.173,13.8,24.2,22.5,3,0.5060000000000002
3392,2022-05-03,27.0,46.0,8.8,30.2,6.4,9.3,283.0,0.17,0.3,0.0,37.6,37.6,63.0,31.0,30.427,29.853,20.7,32.2,37.6,3,0.5739999999999981
3393,2022-06-03,36.6,70.0,27.0,29.7,7.2,10.5,283.0,0.29,0.42,0.0,45.7,45.7,93.0,43.0,29.865,29.584,27.6,40.3,45.7,3,0.2809999999999988
3394,2022-07-03,36.7,54.0,20.9,29.7,8.0,11.3,283.0,0.37,0.5,0.0,44.2,44.2,93.0,33.0,29.777,29.572,21.9,32.2,44.2,3,0.2050000000000018
3395,2022-08-03,33.6,62.0,21.3,29.5,2.7,4.4,283.0,0.37,0.5,0.0,43.1,43.1,91.0,42.0,29.791,29.239,15.0,26.5,43.1,3,0.5519999999999996
3396,2022-09-03,28.7,46.0,10.2,29.6,12.7,17.9,283.0,0.37,0.5,0.0,32.8,32.8,71.0,29.0,29.955,29.256,31.1,49.5,32.8,3,0.6989999999999981
3397,2022-10-03,28.3,65.0,16.9,30.0,3.4,4.9,283.0,0.38,0.51,0.0,41.1,41.1,84.0,34.0,30.153,29.845,13.8,19.6,41.1,3,0.3079999999999998
3398,2022-11-03,29.8,64.0,18.3,30.1,2.2,3.6,283.0,0.38,0.51,0.0,45.2,45.2,83.0,36.0,30.274,29.853,16.1,21.9,45.2,3,0.4209999999999994
3399,2022-12-03,38.5,52.0,20.8,29.6,3.6,5.3,282.0,0.38,0.51,0.0,54.4,54.4,79.0,26.0,29.915,29.274,18.4,24.2,54.4,3,0.6409999999999982
3400,2022-03-13,24.1,83.0,19.7,29.4,6.8,10.6,282.0,0.39,0.52,0.0,35.6,35.6,94.0,66.0,29.827,28.875,24.2,34.5,35.6,3,0.9520000000000016
3401,2022-03-14,22.5,48.0,4.9,30.1,4.6,7.0,281.0,0.63,0.76,0.0,34.3,34.3,69.0,27.0,30.376,29.784,24.2,38.0,34.3,3,0.5920000000000023
3402,2022-03-15,24.1,48.0,4.9,30.3,3.8,5.8,280.0,0.69,0.82,0.0,39.9,39.9,77.0,20.0,30.469,30.174,15.0,19.6,39.9,3,0.2950000000000017
3403,2022-03-16,26.8,60.0,13.6,30.3,1.8,3.2,283.0,0.69,0.82,0.0,41.3,41.3,81.0,26.0,30.464,30.238,11.5,13.8,41.3,3,0.2259999999999991
3404,2022-03-17,30.8,56.0,15.0,30.2,3.1,5.2,283.0,0.69,0.82,0.0,44.6,44.6,85.0,23.0,30.321,30.184,12.7,17.3,44.6,3,0.1370000000000004
3405,2022-03-18,30.6,62.0,18.1,30.2,2.9,4.4,283.0,0.69,0.82,0.0,47.9,47.9,81.0,26.0,30.282,29.958,17.3,21.9,47.9,3,0.3240000000000016
3406,2022-03-19,30.3,48.0,9.4,30.2,3.3,5.2,283.0,0.69,0.82,0.0,43.6,43.6,85.0,14.0,30.285,29.99,16.1,24.2,43.6,3,0.2950000000000017
3407,2022-03-20,31.4,41.0,8.6,30.3,1.6,2.9,283.0,0.69,0.82,0.0,51.4,51.4,69.0,13.0,30.46,30.188,10.4,17.3,51.4,3,0.272000000000002
3408,2022-03-21,33.9,53.0,16.1,30.1,1.5,2.8,283.0,0.69,0.82,0.0,49.8,49.8,78.0,21.0,30.272,29.882,8.1,12.7,49.8,3,0.389999999999997
3409,2022-03-22,34.1,68.0,24.0,29.8,2.9,4.6,283.0,0.69,0.82,0.0,46.8,46.8,91.0,40.0,29.945,29.676,17.3,24.2,46.8,3,0.2690000000000019
3410,2022-03-23,37.7,41.0,15.7,29.8,10.7,15.5,283.0,0.71,0.84,0.0,46.1,46.1,50.0,29.0,29.924,29.683,21.9,32.2,46.1,3,0.2409999999999996
3411,2022-03-24,37.2,56.0,21.1,29.9,4.3,6.4,282.0,0.78,0.91,0.0,47.9,47.9,92.0,27.0,30.079,29.842,15.0,31.1,47.9,3,0.2370000000000018
3412,2022-03-25,35.9,45.0,12.8,30.2,6.4,9.7,282.0,0.79,0.92,0.0,48.8,48.8,92.0,14.0,30.275,30.05,23.0,38.0,48.8,3,0.2249999999999978
3413,2022-03-26,42.8,31.0,9.4,30.0,5.7,8.1,282.0,0.79,0.92,0.0,59.3,59.3,68.0,11.0,30.23,29.768,19.6,26.5,59.3,3,0.4619999999999997
3414,2022-03-27,49.1,31.0,17.1,29.7,6.0,8.5,282.0,0.79,0.92,0.0,63.7,63.7,63.0,12.0,29.947,29.594,20.7,34.5,63.7,3,0.352999999999998
3415,2022-03-28,48.3,38.0,18.3,29.7,6.8,9.9,282.0,0.79,0.92,0.0,60.9,60.9,91.0,11.0,29.81,29.582,24.2,40.3,60.9,3,0.2279999999999979
3416,2022-03-29,35.5,69.0,23.7,29.8,5.0,7.9,283.0,0.79,0.92,0.0,48.2,48.2,93.0,21.0,30.036,29.617,20.7,32.2,48.2,3,0.4190000000000005
3417,2022-03-30,25.6,73.0,18.2,30.3,2.4,4.4,282.0,0.84,0.97,0.0,31.2,31.2,88.0,57.0,30.375,30.025,8.1,13.8,31.2,3,0.3500000000000014
3418,2022-03-31,29.9,58.0,16.4,30.2,1.9,3.5,283.0,0.84,0.97,0.0,43.1,43.1,78.0,33.0,30.419,30.058,9.2,17.3,43.1,3,0.3610000000000006
3419,2022-01-04,35.4,44.0,13.0,30.0,5.2,8.2,283.0,0.0,1.08,0.0,49.9,49.9,82.0,17.0,30.08,29.779,18.4,25.3,49.9,4,0.3009999999999984
3420,2022-02-04,34.2,83.0,29.4,29.9,2.5,3.8,282.0,0.08,1.16,0.0,39.6,39.6,90.0,69.0,29.96,29.785,10.4,12.7,39.6,4,0.1750000000000007
3421,2022-03-04,39.3,67.0,27.3,29.7,4.1,6.0,283.0,0.1,1.18,0.0,50.7,50.7,92.0,27.0,29.863,29.669,17.3,26.5,50.7,4,0.193999999999999
3422,2022-04-04,43.6,46.0,23.4,29.8,6.3,9.0,283.0,0.1,1.18,0.0,53.9,53.9,87.0,30.0,29.969,29.743,16.1,26.5,53.9,4,0.2260000000000026
3423,2022-05-04,45.8,38.0,17.7,29.7,4.0,6.3,282.0,0.1,1.18,0.0,60.5,60.5,72.0,14.0,29.867,29.56,15.0,25.3,60.5,4,0.3070000000000021
3424,2022-06-04,44.1,42.0,21.3,29.7,6.1,9.1,282.0,0.1,1.18,0.0,58.1,58.1,64.0,24.0,29.756,29.6,24.2,35.7,58.1,4,0.1559999999999988
3425,2022-07-04,47.9,28.0,15.9,29.8,11.0,15.7,282.0,0.1,1.18,0.0,60.4,60.4,43.0,18.0,29.937,29.673,21.9,35.7,60.4,4,0.2640000000000029
3426,2022-08-04,52.2,29.0,20.3,29.8,7.9,11.8,282.0,0.1,1.18,0.0,64.7,64.7,43.0,16.0,29.903,29.721,18.4,33.4,64.7,4,0.1819999999999986
3427,2022-09-04,52.5,28.0,17.2,29.5,8.3,11.8,282.0,0.1,1.18,0.0,65.6,65.6,59.0,12.0,29.815,29.234,25.3,34.5,65.6,4,0.5809999999999995
3428,2022-10-04,31.9,78.0,24.9,29.4,5.2,8.3,282.0,0.23,1.31,0.0,49.6,49.6,93.0,33.0,29.745,29.105,18.4,34.5,49.6,4,0.6400000000000006
3429,2022-11-04,24.5,56.0,10.2,29.7,5.0,8.0,282.0,0.31,1.39,0.0,32.4,32.4,85.0,38.0,29.787,29.644,15.0,27.6,32.4,4,0.1430000000000006
3430,2022-12-04,24.3,69.0,15.4,29.8,3.0,5.0,283.0,0.35,1.43,0.0,33.4,33.4,82.0,45.0,29.993,29.693,11.5,18.4,33.4,4,0.2999999999999971
3431,2022-04-13,29.3,75.0,22.1,29.9,2.4,4.4,283.0,0.36,1.44,0.0,38.5,38.5,89.0,44.0,30.011,29.831,16.1,26.5,38.5,4,0.1799999999999997
3432,2022-04-14,42.0,38.0,17.9,29.6,12.6,18.7,282.0,0.36,1.44,0.0,50.8,50.8,47.0,28.0,29.834,29.406,29.9,42.6,50.8,4,0.4280000000000008
3433,2022-04-15,50.3,33.0,21.4,29.5,8.0,11.1,282.0,0.36,1.44,0.0,60.4,60.4,71.0,21.0,29.598,29.373,23.0,32.2,60.4,4,0.2249999999999978
3434,2022-04-16,44.9,55.0,27.8,29.6,3.4,5.4,282.0,0.36,1.44,0.0,59.5,59.5,86.0,20.0,29.673,29.429,13.8,19.6,59.5,4,0.2439999999999997
3435,2022-04-17,46.9,42.0,23.6,29.6,5.7,8.9,282.0,0.36,1.44,0.0,58.4,58.4,67.0,18.0,29.837,29.422,16.1,24.2,58.4,4,0.4149999999999991
3436,2022-04-18,46.0,35.0,18.3,29.9,5.8,9.6,282.0,0.36,1.44,0.0,57.6,57.6,62.0,19.0,29.999,29.779,16.1,31.1,57.6,4,0.2199999999999988
3437,2022-04-19,52.4,32.0,20.6,29.8,4.9,7.6,282.0,0.36,1.44,0.0,69.1,69.1,67.0,12.0,30.023,29.652,19.6,31.1,72.4,4,0.3709999999999986
3438,2022-04-20,53.1,30.0,19.5,29.6,5.9,8.7,282.0,0.36,1.44,0.0,69.4,69.4,64.0,10.0,29.766,29.371,23.0,34.5,71.7,4,0.3949999999999996
3439,2022-04-21,46.4,59.0,30.7,29.6,3.0,4.9,282.0,0.52,1.6,0.0,57.0,57.0,92.0,26.0,29.905,29.375,15.0,34.5,57.0,4,0.5300000000000011
3440,2022-04-22,36.9,89.0,33.9,30.1,3.3,5.2,281.0,0.52,1.6,0.0,40.2,40.2,93.0,76.0,30.144,29.834,9.2,19.6,40.2,4,0.3099999999999987
3441,2022-04-23,44.6,65.0,32.3,29.9,1.9,3.6,282.0,0.52,1.6,0.0,58.6,58.6,92.0,35.0,30.142,29.76,12.7,17.3,58.6,4,0.3819999999999979
3442,2022-04-24,46.9,56.0,29.0,29.8,2.6,4.3,282.0,0.53,1.61,0.0,63.9,63.9,88.0,23.0,29.871,29.648,18.4,20.7,63.9,4,0.2229999999999989
3443,2022-04-25,46.2,56.0,30.0,29.9,2.5,4.5,282.0,0.54,1.62,0.0,56.7,56.7,88.0,32.0,30.026,29.667,11.5,20.7,56.7,4,0.3589999999999982
3444,2022-04-26,47.5,53.0,27.8,29.7,7.7,11.3,282.0,0.73,1.81,0.0,67.3,67.3,89.0,18.0,30.004,29.403,24.2,32.2,67.3,4,0.6010000000000026
3445,2022-04-27,49.1,45.0,27.4,29.6,10.4,15.6,282.0,0.73,1.81,0.0,58.1,58.1,78.0,26.0,29.694,29.4,29.9,48.3,58.1,4,0.2940000000000005
3446,2022-04-28,48.7,50.0,28.9,29.4,13.6,19.9,282.0,0.81,1.89,0.0,59.8,59.8,81.0,24.0,29.685,29.231,31.1,43.7,59.8,4,0.4539999999999971
3447,2022-04-29,26.2,85.0,22.3,30.0,2.1,3.7,282.0,0.82,1.9,0.0,35.0,35.0,91.0,77.0,30.112,29.685,10.4,12.7,35.0,4,0.4269999999999996
3448,2022-04-30,29.8,94.0,28.3,29.8,2.7,4.1,278.0,1.44,2.52,0.0,37.3,37.3,100.0,88.0,30.076,29.661,13.8,18.4,37.3,4,0.4149999999999991
3449,2022-01-05,34.6,71.0,25.0,29.8,6.6,10.0,282.0,0.17,2.69,0.0,41.6,41.6,100.0,35.0,30.04,29.664,19.6,33.4,41.6,5,0.3759999999999976
3450,2022-02-05,38.3,53.0,20.1,29.9,5.2,7.7,282.0,0.17,2.69,0.0,50.5,50.5,84.0,22.0,30.099,29.747,18.4,28.8,50.5,5,0.3520000000000003
3451,2022-03-05,43.5,40.0,17.9,29.8,4.6,7.0,282.0,0.17,2.69,0.0,58.3,58.3,73.0,17.0,29.913,29.695,17.3,27.6,58.3,5,0.2179999999999999
3452,2022-04-05,44.2,44.0,20.4,29.8,4.2,6.2,282.0,0.17,2.69,0.0,60.1,60.1,75.0,19.0,29.879,29.571,20.7,27.6,60.1,5,0.3079999999999998
3453,2022-05-05,48.4,42.0,22.9,29.6,4.1,6.4,282.0,0.17,2.69,0.0,65.3,65.3,76.0,15.0,29.734,29.521,21.9,29.9,65.3,5,0.2130000000000009
3454,2022-06-05,49.8,57.0,33.6,29.6,3.8,6.0,282.0,0.17,2.69,0.0,65.0,65.0,89.0,17.0,29.794,29.517,15.0,20.7,65.0,5,0.277000000000001
3455,2022-07-05,44.4,78.0,38.0,29.7,1.8,3.5,282.0,0.22,2.74,0.0,50.4,50.4,91.0,62.0,29.784,29.544,9.2,21.9,50.4,5,0.2399999999999984
3456,2022-08-05,35.5,88.0,32.3,29.8,1.6,3.1,283.0,0.43,2.95,0.0,42.3,42.3,94.0,72.0,30.023,29.607,11.5,17.3,42.3,5,0.4160000000000003
3457,2022-09-05,28.5,88.0,25.3,30.1,0.6,1.2,282.0,0.54,3.06,0.0,32.9,32.9,94.0,81.0,30.112,30.02,8.1,11.5,32.9,5,0.0919999999999987
3458,2022-10-05,35.0,77.0,28.4,30.0,1.9,3.4,281.0,0.54,3.06,0.0,46.2,46.2,89.0,56.0,30.096,29.796,11.5,13.8,46.2,5,0.3000000000000007
3459,2022-11-05,41.8,56.0,24.7,29.8,3.9,6.3,282.0,0.55,3.07,0.0,59.3,59.3,91.0,20.0,29.962,29.673,27.6,39.1,59.3,5,0.2890000000000015
3460,2022-12-05,48.9,48.0,24.3,29.7,3.4,5.8,282.0,0.56,3.08,0.0,68.8,68.8,94.0,15.0,29.925,29.559,13.8,20.7,73.5,5,0.3659999999999996
3461,2022-05-13,55.8,35.0,25.2,29.6,5.2,8.0,282.0,0.56,3.08,0.0,71.5,71.5,73.0,15.0,29.698,29.533,24.2,34.5,74.8,5,0.1649999999999991
3462,2022-05-14,53.8,43.0,27.7,29.7,4.3,6.4,282.0,0.56,3.08,0.0,71.6,71.6,75.0,15.0,29.858,29.595,19.6,29.9,74.4,5,0.2630000000000017
3463,2022-05-15,56.1,42.0,29.1,29.7,4.2,6.4,282.0,0.56,3.08,0.0,73.9,73.9,82.0,16.0,29.842,29.507,19.6,26.5,75.5,5,0.3349999999999973
3464,2022-05-16,53.7,55.0,35.5,29.5,1.9,3.1,281.0,0.58,3.1,0.0,70.3,70.3,81.0,20.0,29.653,29.372,20.7,27.6,75.4,5,0.2809999999999988
3465,2022-05-17,46.6,56.0,30.3,29.4,6.9,10.2,282.0,0.62,3.14,0.0,61.5,61.5,81.0,23.0,29.511,29.243,23.0,36.8,61.5,5,0.2680000000000007
3466,2022-05-18,44.7,40.0,20.5,29.5,7.6,11.5,283.0,0.62,3.14,0.0,55.1,55.1,85.0,22.0,29.697,29.442,17.3,36.8,55.1,5,0.254999999999999
3467,2022-05-19,37.4,81.0,31.8,29.7,3.6,5.7,282.0,0.73,3.25,0.0,48.9,48.9,92.0,51.0,29.814,29.655,16.1,19.6,48.9,5,0.1589999999999989
3468,2022-05-20,32.2,91.0,29.9,29.7,1.9,3.5,279.0,0.89,3.41,0.0,35.6,35.6,94.0,83.0,29.806,29.606,6.9,19.6,35.6,5,0.1999999999999993
3469,2022-05-21,31.5,87.0,27.9,29.5,2.4,4.4,283.0,1.18,3.7,0.0,39.6,39.6,93.0,73.0,29.667,29.358,11.5,18.4,39.6,5,0.309000000000001
3470,2022-05-22,33.6,86.0,29.9,29.7,2.3,4.1,283.0,1.25,3.77,0.0,38.2,38.2,93.0,76.0,29.978,29.433,9.2,18.4,38.2,5,0.5450000000000017
3471,2022-05-23,34.4,89.0,31.3,29.9,2.6,4.4,283.0,1.32,3.84,0.0,38.0,38.0,95.0,53.0,30.022,29.793,13.8,26.5,38.0,5,0.2289999999999992
3472,2022-05-24,46.8,37.0,21.0,29.7,10.2,15.1,283.0,1.32,3.84,0.0,57.8,57.8,55.0,22.0,29.858,29.613,25.3,33.4,57.8,5,0.245000000000001
3473,2022-05-25,49.6,49.0,30.2,29.7,2.9,5.1,282.0,1.32,3.84,0.0,60.2,60.2,78.0,33.0,29.873,29.645,13.8,19.6,60.2,5,0.2280000000000015
3474,2022-05-26,49.4,66.0,37.2,29.7,2.5,4.4,283.0,1.35,3.87,0.0,65.8,65.8,91.0,21.0,29.821,29.421,12.7,19.6,65.8,5,0.4000000000000021
3475,2022-05-27,43.9,79.0,37.4,29.6,2.4,4.1,283.0,1.59,4.11,0.0,54.1,54.1,93.0,51.0,29.632,29.468,13.8,19.6,54.1,5,0.1640000000000014
3476,2022-05-28,41.5,75.0,33.8,29.6,3.7,5.8,282.0,1.8,4.32,0.0,50.4,50.4,94.0,42.0,29.803,29.479,12.7,17.3,50.4,5,0.3240000000000016
3477,2022-05-29,41.7,67.0,31.0,29.9,1.8,3.5,282.0,1.8,4.32,0.0,51.9,51.9,88.0,40.0,29.977,29.779,13.8,19.6,51.9,5,0.1980000000000004
3478,2022-05-30,45.4,59.0,30.2,29.9,1.4,2.7,283.0,1.8,4.32,0.0,59.0,59.0,92.0,29.0,30.065,29.823,11.5,13.8,59.0,5,0.2420000000000008
3479,2022-05-31,49.6,56.0,32.2,29.9,2.8,4.8,283.0,1.8,4.32,0.0,66.6,66.6,90.0,20.0,30.007,29.735,16.1,24.2,66.5,5,0.272000000000002
3480,2022-01-06,51.6,64.0,38.6,29.8,2.1,3.7,282.0,0.0,4.32,0.0,67.4,67.4,90.0,28.0,29.995,29.661,12.7,19.6,67.4,6,0.3339999999999996
3481,2022-02-06,54.9,59.0,39.0,29.7,4.1,5.2,283.0,0.0,4.32,0.0,73.2,73.2,92.0,23.0,29.829,29.543,13.8,21.9,77.4,6,0.2860000000000013
3482,2022-03-06,53.0,54.0,36.5,29.8,7.0,1.6,360.0,0.0,4.32,0.0,60.4,60.4,66.0,39.0,29.829,29.666,9.2,11.5,60.4,6,0.1630000000000002
3483,2022-04-06,56.0,49.0,33.7,29.7,3.1,5.0,282.0,0.0,4.32,0.0,72.7,72.7,82.0,18.0,29.996,29.655,16.1,27.6,76.6,6,0.3409999999999975
3484,2022-05-06,52.4,64.0,39.5,29.8,2.6,3.9,282.0,0.17,4.49,0.0,69.6,69.6,91.0,27.0,29.899,29.696,15.0,21.9,76.6,6,0.2029999999999994
3485,2022-06-06,56.9,59.0,40.9,29.7,2.0,3.5,282.0,0.19,4.51,0.0,72.0,72.0,92.0,28.0,29.9,29.579,16.1,19.6,77.5,6,0.3209999999999979
3486,2022-07-06,58.0,54.0,38.0,29.6,4.0,6.0,281.0,0.2,4.52,0.0,75.4,75.4,90.0,19.0,29.756,29.401,18.4,32.2,76.9,6,0.3550000000000004
3487,2022-08-06,55.5,57.0,38.5,29.6,4.5,7.1,282.0,0.2,4.52,0.0,70.9,70.9,86.0,20.0,29.833,29.493,21.9,29.9,77.4,6,0.3399999999999998
3488,2022-09-06,45.1,69.0,34.8,30.1,2.7,5.0,282.0,0.26,4.58,0.0,54.7,54.7,91.0,47.0,30.34,29.826,10.4,16.1,54.7,6,0.5139999999999993
3489,2022-10-06,51.5,49.0,28.5,30.1,2.2,3.9,282.0,0.26,4.58,0.0,70.8,70.8,91.0,11.0,30.382,29.851,13.8,19.6,76.3,6,0.5310000000000024
3490,2022-11-06,53.2,45.0,30.2,29.9,3.8,6.4,282.0,0.26,4.58,0.0,66.3,66.3,82.0,21.0,29.985,29.81,15.0,19.6,66.3,6,0.1750000000000007
3491,2022-12-06,54.4,60.0,40.0,29.9,2.0,3.8,281.0,0.26,4.58,0.0,65.8,65.8,88.0,40.0,30.088,29.816,9.2,19.6,65.8,6,0.272000000000002
3492,2022-06-13,59.3,49.0,35.0,29.7,1.7,2.9,266.0,0.26,4.58,0.0,79.2,79.2,93.0,15.0,29.895,29.508,12.7,19.6,77.8,6,0.3870000000000004
3493,2022-06-14,60.6,41.0,35.8,29.5,4.5,6.9,265.0,0.31,4.63,0.0,77.0,77.0,100.0,21.0,29.614,29.382,21.9,35.7,77.2,6,0.2319999999999993
3494,2022-06-15,59.2,48.0,38.6,29.6,3.1,4.6,274.0,0.31,4.63,0.0,76.7,76.7,70.0,23.0,29.747,29.493,15.0,19.6,77.3,6,0.2540000000000013
3495,2022-06-16,54.6,66.0,42.3,29.7,2.0,3.3,271.0,0.31,4.63,0.0,73.7,73.7,88.0,27.0,29.799,29.57,12.7,19.6,77.5,6,0.2289999999999992
3496,2022-06-17,52.2,72.0,43.1,29.8,2.6,4.0,277.0,0.37,4.69,0.0,65.3,65.3,92.0,41.0,29.851,29.651,15.0,20.7,65.3,6,0.1999999999999993
3497,2022-06-18,51.5,76.0,43.5,29.8,2.7,4.5,271.0,0.37,4.69,0.0,62.3,62.3,96.0,47.0,29.815,29.686,17.3,20.7,62.3,6,0.1290000000000013
3498,2022-06-19,61.2,42.0,36.0,29.5,6.9,10.9,265.0,0.37,4.69,0.0,72.4,72.4,83.0,22.0,29.768,29.338,21.9,33.4,77.1,6,0.4299999999999997
3499,2022-06-20,60.8,47.0,38.3,29.4,5.0,7.9,267.0,0.37,4.69,0.0,85.4,85.4,77.0,18.0,29.531,29.196,21.9,31.1,82.3,6,0.3349999999999973
3500,2022-06-21,48.8,68.0,38.4,29.6,3.6,5.9,262.0,0.37,4.69,0.0,53.4,53.4,83.0,50.0,29.868,29.321,13.8,31.1,53.4,6,0.546999999999997
3501,2022-06-22,43.4,78.0,36.5,29.8,2.7,4.5,274.0,0.37,4.69,0.0,57.0,57.0,90.0,51.0,29.954,29.723,11.5,19.6,57.0,6,0.2310000000000016
3502,2022-06-23,43.6,65.0,31.9,29.9,3.6,6.1,268.0,0.37,4.69,0.0,53.7,53.7,89.0,41.0,29.954,29.744,12.7,24.2,53.7,6,0.2100000000000008
3503,2022-06-26,69.8,25.0,30.6,29.7,4.2,6.9,216.0,0.39,4.71,0.0,78.6,78.6,46.0,12.0,29.938,27.57,16.1,23.0,77.5,6,2.3679999999999986
3504,2022-06-27,61.7,38.0,32.7,29.8,4.0,6.6,216.0,0.39,4.71,0.0,81.3,81.3,79.0,14.0,29.824,29.635,17.3,25.3,79.3,6,0.189
3505,2022-06-28,65.2,39.0,34.3,29.8,5.1,8.1,216.0,0.39,4.71,0.0,83.5,83.5,77.0,12.0,29.858,29.75,20.7,28.8,80.8,6,0.1080000000000005
3506,2022-06-29,67.0,44.0,41.6,29.8,3.6,5.8,216.0,0.39,4.71,0.0,83.0,83.0,76.0,19.0,29.829,29.703,13.8,23.0,80.7,6,0.1260000000000012
3507,2022-06-30,61.0,64.0,47.3,29.8,2.7,4.5,216.0,0.43,4.75,0.0,80.0,80.0,86.0,27.0,29.814,29.71,13.8,19.6,79.1,6,0.1039999999999992
3508,2022-01-07,61.0,70.0,50.3,29.7,2.2,3.9,216.0,0.05,4.8,0.0,75.5,75.5,90.0,32.0,29.785,29.685,17.3,24.2,77.5,7,0.1000000000000014
3509,2022-02-07,60.5,66.0,47.6,29.7,2.5,4.3,204.0,0.06,4.81,0.0,74.9,74.9,95.0,30.0,29.786,29.592,13.8,21.9,77.6,7,0.1940000000000026
